player_id,full_name,first_year,last_year,positions_played,height_in_inches,weight_in_pounds,birth_date,colleges_played_for
murrewi01,Willie Murrell,1968,1970,F,78,225.0,09/13/1941,Eastern Oklahoma State College Kansas State
murredo01,Dorie Murrey,1967,1972,F-C,80,215.0,09/07/1943,Detroit Mercy
murryto01,Toure' Murry,2014,2015,G-F,77,195.0,11/08/1989,Wichita State
musadz01,Džanan Musa,2019,2020,G-F,81,217.0,05/08/1999,
muscami01,Mike Muscala,2014,2024,F-C,82,240.0,07/01/1991,Bucknell
musian01,Angelo Musi,1947,1949,G,69,145.0,07/25/1918,Temple
mustaje01,Jerrod Mustaf,1991,1994,F-C,82,238.0,10/28/1969,Maryland
mutomdi01,Dikembe Mutombo,1992,2009,C,86,245.0,06/25/1966,Georgetown
muursma01,Martin Müürsepp,1997,1998,F,81,235.0,09/26/1974,
myerspe01,Pete Myers,1987,1998,G-F,78,180.0,09/15/1963,Little Rock
mykhasv01,Svi Mykhailiuk,2019,2025,G-F,79,205.0,06/10/1997,Kansas
ndiayha01,Hamady N'Diaye,2011,2014,C,84,235.0,01/12/1987,Rutgers University
ndiayma01,Makhtar N'Diaye,1999,1999,F,80,245.0,12/12/1973,Michigan UNC
ndiayma02,Mamadou N'Diaye,2001,2005,C,84,255.0,06/16/1975,Auburn
ndongbo01,Boniface N'Dong,2006,2006,C,84,198.0,03/09/1977,
naberbo01,Bob Naber,1953,1953,F,75,185.0,09/03/1929,Louisville
nachabo01,Boris Nachamkin,1955,1955,F,78,210.0,12/06/1933,NYU
nachbbo01,Boštjan Nachbar,2003,2008,F,81,221.0,07/03/1980,
naderab01,Abdel Nader,2018,2022,F,77,225.0,09/25/1993,Northern Illinois Iowa State
nagelje01,Jerry Nagel,1950,1950,G,72,190.0,05/18/1928,Loyola Chicago
nagyfr01,Fritz Nagy,1949,1949,G-F,74,185.0,01/03/1924,University of Akron
nailole01,Lee Nailon,2001,2006,F,81,238.0,02/22/1975,Butler County Community College TCU
najered01,Eduardo Nájera,2001,2012,F,80,240.0,07/11/1976,Oklahoma
nancela01,Larry Nance,1982,1994,F-C,82,205.0,02/12/1959,Clemson
nancela02,Larry Nance Jr,2016,2025,F-C,80,245.0,01/01/1993,Wyoming
nancepe01,Pete Nance,2024,2025,F,83,230.0,02/19/2000,Northwestern UNC
napiesh01,Shabazz Napier,2015,2020,G,72,175.0,07/14/1991,UConn
napolpa01,Paul Napolitano,1949,1949,F-G,74,185.0,02/03/1923,San Francisco
nashbo01,Bob Nash,1973,1979,F,80,195.0,08/24/1950,San Jacinto College Hawaii
nashco01,Cotton Nash,1965,1968,F,77,215.0,07/24/1942,Kentucky
nashst01,Steve Nash,1997,2014,G,75,195.0,02/07/1974,Santa Clara
natersw01,Swen Nater,1974,1984,C,83,240.0,01/14/1950,Cypress College UCLA
nathaho01,Howard Nathan,1996,1996,G,71,175.0,01/21/1972,DePaul Louisiana-Monroe
nattca01,Calvin Natt,1980,1990,F,78,220.0,01/08/1957,Louisiana-Monroe
nattke01,Kenny Natt,1981,1985,G,75,185.0,10/05/1958,Louisiana-Monroe
naullwi01,Willie Naulls,1957,1966,F-C,78,225.0,10/07/1934,UCLA
navarju01,Juan Carlos Navarro,2008,2008,G,75,170.0,06/13/1980,
ndourma01,Maurice Ndour,2017,2017,F,81,200.0,06/18/1992,Ohio University
nealcr01,Craig Neal,1989,1991,G,77,165.0,02/16/1964,Georgia Tech
nealga01,Gary Neal,2011,2017,G,76,210.0,10/03/1984,La Salle Towson University
nealji01,Jim Neal,1954,1955,C,83,235.0,05/21/1930,Wofford College
nealll01,Lloyd Neal,1973,1979,C-F,79,225.0,12/10/1950,Tennessee State
nealyed01,Ed Nealy,1983,1993,F,79,238.0,02/19/1960,Kansas State
nedovne01,Nemanja Nedović,2014,2014,G,75,192.0,06/16/1991,
negraal01,Al Negratti,1947,1947,F-C,75,200.0,06/12/1921,Seton Hall
nelsoba01,Barry Nelson,1972,1972,C,82,230.0,09/19/1949,Duquesne
nelsode01,DeMarcus Nelson,2009,2009,G,76,200.0,11/02/1985,Duke
nelsodo01,Don Nelson,1963,1976,F,78,210.0,05/15/1940,Iowa
nelsoja01,Jameer Nelson,2005,2018,G,72,190.0,02/09/1982,Saint Joseph's
nelsolo01,Louie Nelson,1974,1978,G,75,190.0,05/28/1951,Washington
nelsoro01,Ron Nelson,1971,1971,G,74,175.0,10/07/1946,New Mexico
nembhan01,Andrew Nembhard,2023,2025,G,77,193.0,01/16/2000,Florida Gonzaga
nembhrj01,RJ Nembhard Jr,2022,2022,G,77,200.0,03/22/1999,TCU
nembhru01,Ruben Nembhard,1997,1997,G,75,208.0,02/20/1972,Weber State
nemeldi01,Dick Nemelka,1971,1971,G,72,175.0,10/01/1943,BYU
nesbyty01,Tyrone Nesby,1999,2002,F,78,225.0,01/31/1976,Vincennes University UNLV
nesmiaa01,Aaron Nesmith,2021,2025,G-F,77,215.0,10/16/1999,Vanderbilt
nesslma01,Martin Nessley,1988,1988,C,86,260.0,02/16/1965,Duke
nestera01,Rasho Nesterović,1999,2010,C,84,248.0,05/30/1976,
netora01,Raul Neto,2016,2023,G,73,180.0,05/19/1992,
netolbo01,Bob Netolicky,1968,1976,F-C,81,220.0,08/02/1942,Drake University
neumajo01,Johnny Neumann,1972,1978,G-F,78,200.0,09/11/1951,Ole Miss
neumapa01,Paul Neumann,1962,1967,G,73,175.0,01/30/1938,Stanford
nevitch01,Chuck Nevitt,1983,1994,C,89,217.0,06/13/1959,NC State
newbeme01,Melvin Newbern,1993,1993,G,76,200.0,06/11/1967,Minnesota
newbiiv01,Ivano Newbill,1995,1998,F,81,245.0,12/12/1970,Georgia Tech
newblir01,Ira Newble,2001,2008,F,79,220.0,01/20/1975,Miami University
newlimi01,Mike Newlin,1972,1982,G-F,76,200.0,01/02/1949,Utah
newmajo01,Johnny Newman,1987,2002,F-G,79,190.0,11/28/1963,Richmond
newmama01,Malik Newman,2020,2022,G,75,190.0,02/21/1997,Mississippi State Kansas
newmada01,Dave Newmark,1969,1971,C,84,240.0,09/11/1946,Columbia University
newtobi01,Bill Newton,1973,1974,C,81,220.0,12/22/1950,LSU
newtotr01,Tristen Newton,2025,2025,G,77,190.0,04/26/2001,East Carolina University UConn
niangge01,Georges Niang,2017,2025,F,79,230.0,06/17/1993,Iowa State
nichode01,Demetris Nichols,2008,2009,F,80,216.0,09/04/1984,Syracuse
nichoja01,Jack Nichols,1949,1958,C-F,79,222.0,04/09/1926,Washington
nichoan01,Andrew Nicholson,2013,2017,F,81,250.0,12/08/1989,St. Bonaventure
nickega01,Gaylon Nickerson,1997,1997,G,75,190.0,02/05/1969,Wichita State Butler County Community College Kansas State Northwestern Oklahoma State University
nicksca01,Carl Nicks,1981,1983,G,73,175.0,10/06/1958,Indiana State University
niemari01,Rich Niemann,1969,1972,C,84,245.0,07/02/1946,Saint Louis
niemiri01,Richie Niemiera,1949,1950,G-F,73,165.0,05/26/1921,Notre Dame
nilesmi01,Mike Niles,1981,1981,F,78,225.0,03/31/1955,Cal State Fullerton
nimphku01,Kurt Nimphius,1982,1990,C-F,82,218.0,03/13/1958,Arizona State
nixda01,Daishen Nix,2022,2025,G,77,224.0,02/13/2002,
nixdy01,Dyron Nix,1990,1990,F,79,210.0,02/11/1967,Tennessee
nixonno01,Norm Nixon,1978,1989,G,74,170.0,10/11/1955,Duquesne
nnajize01,Zeke Nnaji,2021,2025,F,81,240.0,01/09/2001,Arizona
noahjo01,Joakim Noah,2008,2020,C,83,230.0,02/25/1985,Florida
noblech01,Chuck Noble,1956,1962,G,76,190.0,07/24/1931,Louisville
nocioan01,Andrés Nocioni,2005,2012,F,79,225.0,11/30/1979,
noelda01,David Noel,2007,2007,F,78,230.0,02/27/1984,UNC
noelne01,Nerlens Noel,2015,2023,C-F,82,220.0,04/10/1994,Kentucky
noelpa01,Paul Noel,1948,1952,F,76,185.0,08/17/1924,Kentucky
noguelu01,Lucas Nogueira,2015,2018,C,84,241.0,07/26/1992,
nolanji01,Jim Nolan,1950,1950,C,80,210.0,06/09/1927,Georgia Tech
nolenpa01,Paul Nolen,1954,1954,C,82,,09/03/1929,Texas Tech
nordgje01,Jeff Nordgaard,1998,1998,F,79,225.0,02/23/1973,Green Bay
nordmbe01,Bevo Nordmann,1962,1965,C,82,225.0,12/11/1939,Saint Louis
norlajo01,Johnny Norlander,1947,1951,F,75,180.0,03/05/1921,Hamline University
normaco01,Connie Norman,1975,1979,G,75,175.0,09/24/1953,Arizona
normake01,Ken Norman,1988,1997,F,80,215.0,09/05/1964,Illinois
norriau01,Audie Norris,1983,1985,C,81,230.0,12/18/1960,Jackson State University
norrimi01,Miles Norris,2025,2025,F,82,220.0,04/15/2000,Oregon City College of San Francisco UC Santa Barbara
norrimo01,Moochie Norris,1997,2006,G,73,175.0,07/27/1973,Auburn University of West Florida
norrisy01,Sylvester Norris,1980,1980,C,83,220.0,02/18/1957,Jackson State University
norveza01,Zach Norvell,2020,2020,G,77,206.0,12/09/1997,Gonzaga
norwowi01,Willie Norwood,1972,1978,F,79,220.0,08/08/1947,Alcorn State
nostrge01,George Nostrand,1947,1950,C-F,80,195.0,01/25/1924,Wyoming
noszkst01,Stan Noszka,1947,1949,G,73,185.0,09/09/1920,Duquesne
novakmi01,Mike Novak,1949,1954,C-F,81,219.0,04/23/1915,Loyola Chicago
novakst01,Steve Novak,2007,2017,F,82,225.0,06/13/1983,Marquette
nowelja01,Jaylen Nowell,2020,2025,G,76,201.0,07/09/1999,Washington
nowelma01,Markquis Nowell,2024,2024,G,68,160.0,12/25/1999,Little Rock Kansas State
nowelme01,Mel Nowell,1963,1968,G,74,170.0,12/27/1939,Ohio State
nowitdi01,Dirk Nowitzki,1999,2019,F-C,84,245.0,06/19/1978,
ntilila01,Frank Ntilikina,2018,2024,G,76,200.0,07/28/1998,
nunnke01,Kendrick Nunn,2020,2023,G,74,190.0,08/03/1995,Illinois Oakland
nunnaja01,James Nunnally,2014,2021,F,79,208.0,07/14/1990,UC Santa Barbara
nurkiju01,Jusuf Nurkić,2015,2025,C,84,290.0,08/23/1994,
nuttde01,Dennis Nutt,1987,1987,G,74,170.0,03/25/1963,TCU
nwabada01,David Nwaba,2017,2022,G,77,219.0,01/14/1993,Cal Poly
nworajo01,Jordan Nwora,2021,2024,F,80,225.0,09/09/1998,Louisville
nwosuju01,Julius Nwosu,1995,1995,C,82,255.0,05/01/1971,Liberty
obannch01,Charles O'Bannon,1998,1999,G-F,77,209.0,02/22/1975,UCLA
obanned01,Ed O'Bannon,1996,1997,F,80,222.0,08/14/1972,UCLA
oboyljo01,John O'Boyle,1953,1953,G,74,185.0,03/07/1928,Colorado State
obriebo01,Bob O'Brien,1948,1949,F,76,190.0,01/26/1927,Pepperdine
obriejj01,JJ O'Brien,2016,2016,F,79,228.0,04/08/1992,San Diego State
obrieji02,Jim O'Brien,1974,1975,F,79,200.0,11/07/1951,Maryland
obrieji01,Jimmy O'Brien,1972,1975,G,73,170.0,04/09/1950,Boston College
obriera01,Ralph O'Brien,1952,1953,G,69,160.0,04/08/1928,Butler
obryajo01,Johnny O'Bryant,2015,2018,F-C,81,257.0,06/01/1993,LSU
obryapa01,Patrick O'Bryant,2007,2010,C,84,260.0,06/20/1986,Bradley
oconnde01,Dermie O'Connell,1949,1950,G,72,174.0,04/13/1928,Holy Cross
odonnan01,Andy O'Donnell,1950,1950,G,73,180.0,03/10/1925,Loyola (MD)
ogradbu01,Buddy O'Grady,1947,1949,G,71,160.0,01/19/1920,Georgetown
ohanlfr01,Fran O'Hanlon,1971,1971,G,73,175.0,08/24/1948,Villanova
okeefdi01,Dick O'Keefe,1948,1951,G-F,74,185.0,09/29/1923,Santa Clara
okeefto01,Tommy O'Keefe,1951,1951,G,74,185.0,06/03/1928,Georgetown
okoremi01,Mike O'Koren,1981,1988,F-G,79,207.0,02/07/1958,UNC
omallgr01,Grady O'Malley,1970,1970,F,77,205.0,04/25/1948,Manhattan University
onealje01,Jermaine O'Neal,1997,2014,C-F,83,226.0,10/13/1978,
onealsh01,Shaquille O'Neal,1993,2011,C,85,325.0,03/06/1972,LSU
onealro01,Royce O'Neale,2018,2025,F,76,226.0,06/05/1993,Denver Baylor
oneilmi01,Mike O'Neill,1953,1953,F,75,210.0,08/11/1928,California
oquinky01,Kyle O'Quinn,2013,2020,F-C,81,250.0,03/26/1990,Norfolk State
osheake01,Kevin O'Shea,1951,1953,G,74,175.0,07/10/1925,Notre Dame
oshiega01,Garland O'Shields,1947,1947,G-F,73,195.0,05/23/1921,Tennessee
osullda01,Dan O'Sullivan,1991,1996,C,82,250.0,03/03/1968,Fordham
oaklech01,Charles Oakley,1986,2004,F-C,81,225.0,12/18/1963,Virginia Union University
obertfa01,Fabricio Oberto,2006,2011,C-F,82,245.0,03/21/1975,
ochefda01,Daniel Ochefu,2017,2017,C,83,245.0,12/15/1993,Villanova
odengr01,Greg Oden,2009,2014,C,84,250.0,01/22/1988,Ohio State
odomla01,Lamar Odom,2000,2013,F,82,220.0,11/06/1979,Rhode Island
ogdenbu01,Bud Ogden,1970,1971,F,78,215.0,12/29/1946,Santa Clara
ogdenra01,Ralph Ogden,1971,1971,F,77,205.0,01/25/1948,Santa Clara
oggal01,Alan Ogg,1991,1993,C,86,240.0,07/05/1967,UAB
ohldo01,Don Ohl,1961,1970,G,75,190.0,04/18/1936,Illinois
ohlbrti01,Tim Ohlbrecht,2013,2013,C,83,255.0,08/30/1988,
ojelese01,Semi Ojeleye,2018,2022,F,78,240.0,12/05/1994,Duke SMU
okafoem01,Emeka Okafor,2005,2018,C-F,82,252.0,09/28/1982,UConn
okafoja01,Jahlil Okafor,2016,2025,C-F,82,270.0,12/15/1995,Duke
okekech01,Chuma Okeke,2021,2025,F,78,229.0,08/18/1998,Auburn
okoboel01,Elie Okobo,2019,2020,G,75,190.0,10/23/1997,
okogijo01,Josh Okogie,2019,2025,G,76,213.0,09/01/1998,Georgia Tech
okongon01,Onyeka Okongwu,2021,2025,F,80,235.0,12/11/2000,USC
okorois01,Isaac Okoro,2021,2025,G-F,77,225.0,01/26/2001,Auburn
okpalkz01,KZ Okpala,2020,2023,F,80,215.0,04/28/1999,Stanford
okurme01,Mehmet Okur,2003,2012,C-F,83,249.0,05/26/1979,
oladivi01,Victor Oladipo,2014,2023,G,75,213.0,05/04/1992,Indiana
olajuha01,Hakeem Olajuwon,1985,2002,C,84,255.0,01/21/1963,Houston
olberma01,Mark Olberding,1976,1987,F,80,225.0,04/21/1956,Minnesota
oldhaja01,Jawann Oldham,1981,1991,C,84,215.0,07/04/1957,Seattle University
oldhajo01,John Oldham,1950,1951,G,75,175.0,06/22/1923,Western Kentucky
oleynfr01,Frank Oleynick,1976,1977,G,74,185.0,02/20/1955,Seattle University
olivaqu01,Quincy Olivari,2025,2025,G,75,198.0,05/27/2001,Rice University Xavier
olivejo01,John Olive,1979,1980,F,79,210.0,03/01/1955,Villanova
olivebr01,Brian Oliver,1991,1998,G,76,210.0,06/01/1968,Georgia Tech
oliveca01,Cameron Oliver,2021,2022,F,80,239.0,07/11/1996,Nevada
olivede01,Dean Oliver,2002,2003,G,71,180.0,11/05/1978,Iowa
oliveji01,Jimmy Oliver,1992,1999,G-F,77,205.0,07/12/1969,Purdue
ollieke01,Kevin Ollie,1998,2010,G,74,195.0,12/27/1972,UConn
ollrige01,Gene Ollrich,1950,1950,G,71,160.0,06/30/1922,Drake University
olowomi01,Michael Olowokandi,1999,2007,C,84,269.0,04/03/1975,University of the Pacific
olsenbu01,Bud Olsen,1963,1970,F-C,80,220.0,07/25/1940,Louisville
olynyke01,Kelly Olynyk,2014,2025,C-F,83,240.0,04/19/1991,Gonzaga
omorueu01,Eugene Omoruyi,2022,2024,F,79,244.0,02/14/1997,Rutgers University Oregon
onimi01,Miye Oni,2020,2022,G,77,206.0,08/04/1997,Yale
onuakar01,Arinze Onuaku,2014,2017,C,81,255.0,07/13/1987,Syracuse
onuakch01,Chinanu Onuaku,2017,2018,F-C,82,245.0,11/01/1996,Louisville
ormsba01,Barry Orms,1969,1970,G,75,190.0,05/01/1946,Saint Louis
orrjo01,Johnny Orr,1950,1950,F,75,195.0,06/10/1927,Beloit College
orrlo01,Louis Orr,1981,1988,F,80,175.0,05/07/1958,Syracuse
ortizjo01,José Ortiz,1989,1990,F,82,225.0,10/25/1963,Oregon State
ortonda01,Daniel Orton,2012,2014,C-F,82,255.0,08/06/1990,Kentucky
osborch01,Chuck Osborne,1962,1962,F,78,210.0,01/21/1939,Western Kentucky
osmande01,Cedi Osman,2018,2024,F,79,230.0,04/08/1995,
osterwa01,Wally Osterkorn,1952,1955,F-C,77,215.0,07/06/1928,Illinois
ostergr01,Greg Ostertag,1996,2006,C,86,280.0,03/06/1973,Kansas
othicma01,Matt Othick,1993,1993,G,74,165.0,03/16/1969,Arizona
ottendo01,Don Otten,1950,1953,C,83,240.0,04/18/1921,Bowling Green
ottenma01,Mac Otten,1950,1950,F-C,79,220.0,12/16/1925,Bowling Green
oturuda01,Daniel Oturu,2021,2022,F-C,80,240.0,09/20/1999,Minnesota
oubreke01,Kelly Oubre Jr,2016,2025,F,80,203.0,12/09/1995,Kansas
outlabo01,Bo Outlaw,1994,2008,F,80,210.0,04/13/1971,South Plains College Houston
outlatr01,Travis Outlaw,2004,2014,F,81,210.0,09/18/1984,
overtcl01,Claude Overton,1953,1953,G,74,195.0,12/16/1927,East Central University
overtdo01,Doug Overton,1993,2004,G,75,190.0,08/03/1969,La Salle
owensan01,Andre Owens,2006,2008,G,76,200.0,10/31/1980,Indiana Houston
owensbi01,Billy Owens,1992,2001,F-G,81,225.0,05/01/1969,Syracuse
owensch01,Chris Owens,2003,2003,F,79,245.0,03/01/1979,Tulane Texas
owensed01,Eddie Owens,1978,1978,F,79,210.0,12/26/1953,UNLV
owensji01,Jim Owens,1974,1975,F,77,200.0,05/01/1950,Arizona State
owenske01,Keith Owens,1992,1992,F,79,225.0,05/31/1969,UCLA
owensla01,Larry Owens,2011,2012,F,79,210.0,01/08/1983,Oral Roberts
owensre01,Red Owens,1950,1952,G-F,75,185.0,09/02/1925,Baylor
owensta01,Tariq Owens,2020,2020,F,82,205.0,06/30/1995,Tennessee St. John's Texas Tech
owensto01,Tom Owens,1972,1983,C-F,82,215.0,06/28/1949,South Carolina
owesra01,Ray Owes,1997,1997,F,81,224.0,12/11/1972,Arizona
oyedeol01,Olumide Oyedeji,2001,2003,C,82,240.0,05/11/1981,
pacejo01,Joe Pace,1977,1978,C,82,220.0,12/18/1953,Coppin State University
pachuza01,Zaza Pachulia,2004,2019,C,83,270.0,02/10/1984,
packro01,Robert Pack,1992,2004,G,74,180.0,02/03/1969,USC
packwa01,Wayne Pack,1975,1975,G,72,165.0,07/05/1950,Tennessee Technological University
paddige01,Gerald Paddio,1991,1994,F-G,79,205.0,04/21/1965,UNLV
padgesc01,Scott Padgett,2000,2007,F,81,240.0,04/19/1976,Kentucky
pagetda01,Dana Pagett,1972,1972,G,74,180.0,03/29/1949,USC
paigeja01,Jaysean Paige,2022,2022,G,75,205.0,07/30/1994,College of Southern Idaho Moberly Area Community College West Virginia
paigema01,Marcus Paige,2018,2018,G,73,175.0,09/11/1993,UNC
painefr01,Fred Paine,1949,1949,F,77,210.0,12/07/1925,Westminster College of Pennsylvania
palacmi01,Milt Palacio,2000,2006,G,75,195.0,02/07/1978,Midland College Colorado State
palazto01,Togo Palazzi,1955,1960,F-G,76,205.0,08/08/1932,Holy Cross
palmebu01,Bud Palmer,1947,1949,F-C,76,180.0,09/14/1921,Princeton
palmeer01,Errol Palmer,1968,1968,F,77,195.0,,DePaul
palmeji01,Jim Palmer,1959,1961,F-C,80,224.0,06/08/1933,Dayton
palmetr01,Trayvon Palmer,2022,2022,G,78,200.0,11/13/1994,North Dakota State College of Science Chicago State
palmewa01,Walter Palmer,1991,1993,C-F,85,215.0,10/23/1968,Dartmouth College
pangoke01,Kevin Pangos,2022,2022,G,74,179.0,01/26/1993,Gonzaga
pankoan01,Andy Panko,2001,2001,F,81,222.0,11/27/1977,Lebanon Valley College
papagge01,Georgios Papagiannis,2017,2018,C,85,240.0,07/03/1997,
papanko01,Kostas Papanikolaou,2015,2016,F,80,225.0,07/31/1990,
pargoja01,Jannero Pargo,2003,2015,G,73,175.0,10/22/1979,Arkansas
pargoje01,Jeremy Pargo,2012,2020,G,74,219.0,03/17/1986,Gonzaga
parhaea01,Easy Parham,1949,1951,F-G,75,200.0,12/27/1921,Texas Wesleyan University
parisro01,Robert Parish,1977,1997,C,85,230.0,08/30/1953,Centenary (LA)
parkme01,Med Park,1956,1960,G-F,74,205.0,04/11/1933,Missouri
parkean01,Anthony Parker,1998,2012,G,78,215.0,06/19/1975,Bradley
parkeja01,Jabari Parker,2015,2022,F,80,245.0,03/15/1995,Duke
parkesm01,Smush Parker,2003,2008,G,76,190.0,06/01/1981,Fordham
parkeso01,Sonny Parker,1977,1982,F-G,78,200.0,03/22/1955,Texas A&M
parketo01,Tony Parker,2002,2019,G,74,185.0,05/17/1982,
parkhba01,Barry Parkhill,1974,1976,G,76,185.0,05/10/1951,Virginia
parkija01,Jack Parkinson,1950,1950,G,72,174.0,03/04/1924,Kentucky
parksch01,Charley Parks,1969,1969,F,77,210.0,,Idaho State University
parksch02,Cherokee Parks,1996,2004,C-F,83,235.0,10/11/1972,Duke
parksri01,Rich Parks,1968,1968,F,79,235.0,10/28/1943,Saint Louis
parrja01,Jack Parr,1959,1959,C,81,220.0,03/13/1936,Kansas State
parrado01,Doyle Parrack,1947,1947,F-G,72,165.0,12/06/1921,Oklahoma State
parslch01,Charlie Parsley,1950,1950,G,74,175.0,10/13/1925,Western Kentucky
parsoch01,Chandler Parsons,2012,2020,F,81,230.0,10/25/1988,Florida
pascher01,Eric Paschall,2020,2022,F,78,255.0,11/04/1996,Fordham Villanova
pasecan01,Anžejs Pasečņiks,2020,2021,C,85,229.0,12/20/1995,
paspaza01,Žarko Paspalj,1990,1990,F,81,215.0,03/27/1966,
passama01,Marty Passaglia,1947,1949,G,73,170.0,04/22/1919,Santa Clara
pastuge01,George Pastushok,1947,1947,G,73,195.0,07/13/1922,St. John's
patrimy01,Myles Patrick,1981,1981,F,80,220.0,11/19/1954,Auburn
patrist01,Stan Patrick,1950,1950,F-G,74,185.0,05/05/1922,Illinois
pattean01,Andrae Patterson,1999,2000,F,81,238.0,11/12/1975,Indiana
pattege01,George Patterson,1968,1968,C-F,80,230.0,11/26/1939,Toledo
pattela01,Lamar Patterson,2016,2017,G-F,77,225.0,08/12/1991,Pitt
pattepa01,Patrick Patterson,2011,2021,F,80,235.0,03/14/1989,Kentucky
patteru01,Ruben Patterson,1999,2008,F,77,224.0,07/31/1975,Cincinnati
pattest01,Steve Patterson,1972,1976,C,81,225.0,06/24/1948,UCLA
patteto01,Tom Patterson,1973,1974,F,78,220.0,10/15/1948,Ouachita Baptist University
pattewo01,Worthy Patterson,1958,1958,G,74,175.0,06/17/1931,UConn
pattoju01,Justin Patton,2018,2021,C,83,241.0,06/14/1997,Creighton
paulbr01,Brandon Paul,2018,2018,G,76,200.0,04/30/1991,Illinois
paulch01,Chris Paul,2006,2025,G,72,175.0,05/06/1985,Wake Forest
paulkch01,Charlie Paulk,1969,1972,F-C,80,219.0,06/14/1946,Northeastern State University
paulsje01,Jerry Paulson,1958,1958,G,74,185.0,07/21/1935,Manhattan University
paultbi01,Billy Paultz,1971,1985,C-F,83,235.0,07/30/1948,Cameron University St. John's
pavloal01,Sasha Pavlović,2004,2013,G-F,80,220.0,11/15/1983,
paxsoji01,Jim Paxson,1957,1958,F-G,78,200.0,12/19/1932,Dayton
paxsoji02,Jim Paxson,1980,1990,G-F,78,200.0,07/09/1957,Dayton
paxsojo01,John Paxson,1984,1994,G,74,185.0,09/29/1960,Notre Dame
payakjo01,Johnny Payak,1950,1953,G-F,76,174.0,11/20/1926,Bowling Green
paynead01,Adreian Payne,2015,2018,F-C,82,237.0,02/19/1991,Michigan State
payneca01,Cameron Payne,2016,2025,G,75,183.0,08/08/1994,Murray State
payneke01,Kenny Payne,1990,1993,F-G,80,195.0,11/25/1966,Louisville
payneto01,Tom Payne,1972,1972,C,86,240.0,11/19/1950,Kentucky
paytoel01,Elfrid Payton,2015,2025,G,75,195.0,02/22/1994,Louisiana
paytoga01,Gary Payton,1991,2007,G,76,180.0,07/23/1968,Oregon State
paytoga02,Gary Payton II,2017,2025,G,74,190.0,12/01/1992,Oregon State
paytome01,Mel Payton,1952,1953,F-G,76,185.0,07/16/1926,Tulane
pearcge01,George Pearcy,1947,1947,G,73,165.0,07/02/1919,Indiana State University
pearche01,Henry Pearcy,1947,1947,G,73,170.0,07/21/1922,Indiana State University
pecheol01,Oleksiy Pecherov,2008,2010,C,84,232.0,12/08/1985,
peckwi01,Wiley Peck,1980,1980,G,79,220.0,09/15/1957,Mississippi State
peekri01,Rich Peek,1968,1968,C,83,230.0,10/28/1943,Florida Louisiana Tech
peelean01,Anthony Peeler,1993,2005,G,76,208.0,11/25/1969,Missouri
peeplge01,George Peeples,1968,1973,C-F,79,190.0,10/30/1943,Iowa
pekovni01,Nikola Peković,2011,2016,C,83,307.0,01/03/1986,
pelkija01,Jake Pelkington,1949,1949,C-F,78,220.0,01/03/1916,Manhattan University
pelleno01,Norvel Pelle,2020,2022,F-C,82,231.0,02/03/1993,
pellosa01,Sam Pellom,1980,1983,F-C,81,225.0,10/02/1951,Buffalo
penbemi01,Mike Penberthy,2001,2002,G,75,185.0,11/29/1974,Master's College
pendeje01,Jerry Pender,1974,1974,G,74,185.0,02/12/1950,Merced College Fresno State
penigde01,Desmond Penigar,2004,2004,F,79,245.0,07/16/1981,Utah State University
penneki01,Kirk Penney,2004,2005,G,77,220.0,11/23/1980,Wisconsin
peplomi01,Mike Peplowski,1994,1996,C,82,270.0,10/15/1970,Michigan State
perduwi01,Will Perdue,1989,2001,C,84,240.0,08/29/1965,Vanderbilt
pereima01,Mãozinha Pereira,2024,2024,F,80,177.0,08/28/2000,
perkike01,Kendrick Perkins,2004,2018,C,82,270.0,11/10/1984,
perkisa01,Sam Perkins,1985,2001,F-C,81,235.0,06/14/1961,UNC
perkiwa01,Warren Perkins,1950,1951,G-F,75,190.0,02/02/1922,Tulane
perovko01,Kosta Perović,2008,2008,C,86,240.0,02/19/1985,
perralo01,London Perrantes,2018,2018,G,74,200.0,10/03/1994,Virginia
perryau01,Aulcie Perry,1975,1975,C,82,210.0,07/03/1950,Bethune-Cookman College
perrycu01,Curtis Perry,1971,1978,F,79,220.0,09/13/1948,Missouri State
perryel01,Elliot Perry,1992,2002,G,72,150.0,03/28/1969,Memphis
perryre01,Reggie Perry,2021,2022,F-C,80,250.0,03/21/2000,Mississippi State
perryro01,Ron Perry,1968,1970,G,75,190.0,12/29/1943,Virginia Tech
perryti01,Tim Perry,1989,1996,F-C,81,200.0,06/04/1965,Temple
persoch01,Chuck Person,1987,2000,F,80,220.0,06/27/1964,Auburn
persowe01,Wesley Person,1995,2005,G,78,195.0,03/28/1971,Auburn
peteral01,Alec Peters,2018,2018,F,81,232.0,04/13/1995,Valparaiso
peterji01,Jim Petersen,1985,1992,F-C,82,235.0,02/22/1962,Minnesota
peterlo01,Loy Petersen,1969,1970,G,77,205.0,07/26/1945,Oregon State
